Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2059,Heater,Working,7/21/2024,4251,331,14,2019,2022
2060,Mini Fridge,Working,6/15/2024,2059,366,6,2021,2024
2060,Hair Dryer,Low performance,4/30/2024,3774,412,9,2014,2017
2060,Heater,Working,1/23/2025,4828,144,24,2014,2018
2060,Lamp,Overheating,1/25/2024,677,509,1,2022,2027
2060,Television,Working,3/28/2024,877,446,2,2020,2022
2060,Coffee Maker,Working,4/7/2025,4836,71,24,2016,2018
2060,Air Conditioner,Not Working,7/2/2023,890,716,1,2018,2023
2061,Hair Dryer,Working,11/6/2023,2204,588,4,2022,2024
2061,Mini Fridge,Working,7/23/2024,1511,329,5,2017,2020
2061,Television,Leaking,4/23/2024,2298,419,6,2016,2020
2061,Air Conditioner,Working,2/8/2023,1777,860,2,2019,2021
2061,Coffee Maker,Working,11/29/2024,1934,199,11,2017,2019
2061,Lamp,Noisy,2/10/2025,1313,127,14,2020,2023
2061,Heater,Working,9/25/2024,2436,264,9,2022,2027
2062,Hair Dryer,Working,7/9/2024,4699,343,13,2020,2025
2062,Lamp,Working,4/19/2023,2059,789,3,2016,2020
2062,Coffee Maker,Flickering,4/28/2025,1936,49,23,2015,2018
2062,Television,Working,8/15/2024,4096,306,12,2016,2018
2062,Heater,Working,1/26/2024,3400,508,8,2015,2018
2062,Air Conditioner,Unresponsive,1/2/2023,4693,897,5,2023,2026
2062,Mini Fridge,Not Working,12/1/2023,2562,564,5,2023,2025
2063,Air Conditioner,Working,4/4/2025,2671,73,24,2022,2026
2063,Television,Working,11/9/2023,1903,586,3,2021,2024
2063,Heater,Low performance,5/17/2023,1032,761,2,2022,2026
2063,Lamp,Working,7/19/2023,4395,698,7,2023,2028
2063,Mini Fridge,Working,12/25/2023,3066,539,6,2020,2023
2063,Hair Dryer,Flickering,4/22/2023,3319,787,4,2016,2018
2063,Coffee Maker,Working,1/27/2025,1974,141,13,2023,2028
2064,Mini Fridge,Working,4/22/2025,1527,56,24,2015,2019
2064,Heater,Noisy,9/8/2023,2553,647,3,2023,2025
2064,Hair Dryer,Working,2/25/2025,564,111,5,2024,2027
2064,Lamp,Low performance,4/22/2025,4186,56,24,2021,2024
2064,Air Conditioner,Working,4/3/2025,3962,74,23,2019,2024
2064,Coffee Maker,Working,3/31/2025,2802,77,24,2015,2018
2064,Television,Overheating,7/18/2023,1681,699,2,2018,2023
2065,Lamp,Working,6/5/2025,3240,12,24,2017,2019
2065,Television,Flickering,10/14/2023,2447,611,4,2019,2023
2065,Hair Dryer,Working,11/1/2024,3126,227,13,2022,2026
2065,Heater,Working,5/2/2023,1913,777,3,2016,2020
2065,Air Conditioner,Leaking,11/9/2023,2963,585,6,2018,2023
2065,Mini Fridge,Working,3/8/2023,3038,831,3,2024,2027
2065,Coffee Maker,Unresponsive,5/21/2024,2620,391,6,2022,2025
2066,Mini Fridge,Working,7/9/2024,2791,343,8,2018,2020
2066,Hair Dryer,Working,10/17/2023,2226,609,4,2017,2020
2066,Heater,Not Working,4/21/2025,616,56,9,2014,2019
2066,Lamp,Unresponsive,9/9/2023,680,646,1,2019,2022
2066,Coffee Maker,Working,3/8/2023,3327,832,4,2017,2020
2066,Television,Working,9/23/2023,4308,633,7,2016,2018
2066,Air Conditioner,Unresponsive,3/11/2024,910,463,2,2019,2021
2067,Television,Working,5/6/2024,4323,407,10,2020,2023
2067,Lamp,Unresponsive,4/27/2023,2855,781,3,2018,2020
2067,Mini Fridge,Working,3/22/2025,1455,86,23,2014,2017
2067,Hair Dryer,Working,2/26/2023,3712,842,4,2019,2021
2067,Coffee Maker,Noisy,4/24/2024,3303,418,8,2015,2018
2067,Air Conditioner,Noisy,9/28/2024,1174,262,4,2018,2020
2067,Heater,Low performance,9/4/2024,2211,286,8,2020,2025
2068,Air Conditioner,Noisy,3/13/2024,2519,460,5,2018,2023
2068,Heater,Working,6/22/2024,1341,360,5,2019,2021
2068,Hair Dryer,Working,6/14/2023,4558,734,6,2014,2017
2068,Coffee Maker,Unresponsive,6/16/2025,3036,1,24,2024,2027
2068,Television,Overheating,5/22/2023,1967,756,2,2019,2021
2068,Lamp,Working,2/20/2024,2154,483,5,2019,2022
2068,Mini Fridge,Working,4/21/2024,2205,422,5,2017,2020
2069,Lamp,Unresponsive,4/13/2024,3242,430,7,2019,2021
2069,Television,Working,4/14/2024,2020,428,5,2021,2025
2069,Mini Fridge,Working,4/6/2025,4067,71,24,2019,2022
2069,Coffee Maker,Leaking,1/1/2025,3287,166,17,2017,2020
2069,Hair Dryer,Working,1/26/2024,990,507,2,2019,2022
2069,Air Conditioner,Working,5/10/2023,3680,769,5,2023,2025
2069,Heater,Noisy,1/3/2024,3683,531,6,2020,2025
2070,Coffee Maker,Working,1/8/2023,1956,890,2,2021,2024
2070,Mini Fridge,Not Working,6/15/2023,4526,732,7,2022,2026
2070,Air Conditioner,Working,9/16/2023,2437,639,4,2018,2020
2070,Lamp,Working,8/15/2023,4161,672,6,2020,2025
2070,Heater,Working,10/12/2023,576,613,1,2021,2026
2070,Television,Overheating,8/15/2023,3268,671,5,2017,2019
2071,Heater,Working,5/30/2023,4509,749,7,2021,2024
2071,Coffee Maker,Overheating,8/3/2024,1960,318,5,2024,2028
2071,Lamp,Working,1/2/2023,3359,897,5,2015,2020
2071,Television,Working,9/6/2023,3596,649,6,2014,2019
2071,Air Conditioner,Overheating,7/7/2023,1448,711,3,2020,2023
2071,Mini Fridge,Working,11/28/2024,4819,200,24,2016,2020
2071,Hair Dryer,Leaking,3/6/2024,2734,468,6,2019,2022
2072,Hair Dryer,Working,7/31/2024,3578,321,11,2023,2025
2072,Heater,Working,10/24/2023,4378,602,7,2016,2018
2072,Television,Low performance,5/7/2024,3422,406,8,2024,2029
2072,Coffee Maker,Working,10/17/2024,4909,242,22,2021,2024
2072,Mini Fridge,Working,7/15/2023,2213,702,3,2023,2026
2072,Lamp,Low performance,4/16/2024,4375,427,10,2014,2018
2072,Air Conditioner,Working,8/6/2024,2337,314,8,2014,2016
2073,Lamp,Working,2/14/2024,3931,489,8,2022,2024
2073,Hair Dryer,Low performance,1/18/2025,1930,150,13,2014,2016
2073,Mini Fridge,Working,7/2/2023,1709,716,3,2016,2019
2073,Air Conditioner,Working,2/24/2023,1166,844,1,2021,2026
2073,Television,Not Working,12/17/2023,860,548,2,2019,2021
2073,Coffee Maker,Working,7/20/2024,2727,331,9,2024,2026
2073,Heater,Working,3/30/2023,3521,810,5,2017,2020
2074,Television,Overheating,1/18/2023,3199,881,3,2015,2017
2074,Heater,Working,2/11/2023,459,856,1,2014,2016
2074,Hair Dryer,Flickering,1/19/2024,4052,515,8,2024,2028
2074,Lamp,Not Working,8/22/2024,753,298,2,2014,2018
2074,Mini Fridge,Low performance,10/24/2023,4433,601,7,2021,2024
2074,Air Conditioner,Working,2/21/2025,1233,115,10,2018,2020
2074,Coffee Maker,Working,1/16/2024,2781,518,6,2022,2026
2075,Air Conditioner,Flickering,1/8/2023,2802,890,3,2015,2019
2075,Mini Fridge,Leaking,7/2/2024,4456,349,12,2023,2026
2075,Coffee Maker,Working,6/2/2025,628,15,24,2019,2022
2075,Television,Overheating,12/4/2024,2411,195,12,2022,2024
2075,Lamp,Working,1/26/2023,3784,872,4,2019,2022
2075,Heater,Working,4/22/2024,1591,420,4,2017,2022
2075,Hair Dryer,Overheating,4/27/2024,1149,415,3,2017,2019
2076,Heater,Working,1/25/2024,3056,509,6,2021,2023
2076,Mini Fridge,Working,2/3/2024,3390,500,7,2018,2020
2076,Hair Dryer,Working,5/14/2025,1809,34,23,2021,2023
2076,Television,Not Working,9/16/2023,3323,640,5,2021,2023
2076,Air Conditioner,Unresponsive,7/21/2023,902,696,2,2017,2022
2076,Lamp,Working,1/6/2024,733,528,1,2017,2019
2076,Coffee Maker,Working,6/9/2025,732,7,24,2018,2020
2077,Heater,Overheating,6/4/2024,537,377,1,2021,2024
2077,Hair Dryer,Noisy,2/18/2023,4536,850,5,2021,2024
2077,Coffee Maker,Working,9/5/2023,2755,651,5,2015,2018
2077,Mini Fridge,Working,5/3/2024,3316,409,8,2016,2020
2077,Lamp,Flickering,11/22/2023,1836,572,3,2018,2023
2077,Air Conditioner,Working,7/31/2024,1059,321,4,2023,2026
2077,Television,Working,6/15/2023,5016,732,7,2017,2021
2078,Hair Dryer,Noisy,3/5/2025,4679,104,24,2020,2023
2078,Air Conditioner,Leaking,8/9/2024,1381,312,5,2014,2019
2078,Mini Fridge,Working,12/13/2024,1624,185,10,2016,2019
2078,Heater,Working,10/14/2023,728,612,1,2024,2028
2078,Lamp,Noisy,6/21/2023,1048,727,2,2016,2020
2078,Coffee Maker,Working,3/29/2023,4405,810,5,2019,2022
2078,Television,Working,9/5/2024,1046,284,3,2024,2029
2079,Heater,Flickering,1/10/2023,641,888,1,2018,2020
2079,Television,Working,8/14/2024,549,306,2,2018,2022
2079,Air Conditioner,Working,2/24/2023,3873,844,4,2019,2022
2079,Coffee Maker,Noisy,4/29/2023,1729,779,3,2015,2018
2079,Lamp,Overheating,12/8/2023,2124,556,3,2015,2019
2079,Mini Fridge,Working,7/8/2023,1435,709,2,2015,2019
2079,Hair Dryer,Working,7/25/2023,2490,692,3,2014,2016
2080,Lamp,Flickering,4/13/2023,835,795,1,2023,2028
2080,Mini Fridge,Working,5/18/2024,817,395,2,2023,2028
2080,Heater,Working,3/13/2023,2897,826,4,2017,2019
2080,Television,Low performance,11/18/2023,2616,577,5,2022,2026
2080,Air Conditioner,Working,5/8/2025,2696,39,24,2017,2019
2080,Hair Dryer,Working,10/7/2024,2127,253,9,2018,2023
2080,Coffee Maker,Working,6/14/2023,3090,734,3,2019,2021
2081,Lamp,Leaking,12/7/2023,2407,558,4,2019,2023
2081,Heater,Working,2/16/2024,4404,487,9,2014,2018
2081,Coffee Maker,Working,10/19/2024,1530,240,5,2020,2022
2081,Television,Overheating,3/17/2023,850,823,1,2015,2018
2081,Mini Fridge,Working,5/17/2025,881,31,20,2016,2019
2081,Air Conditioner,Working,11/17/2023,2006,578,4,2022,2027
2081,Hair Dryer,Working,6/8/2024,2826,373,7,2016,2018
2082,Television,Unresponsive,6/4/2024,2963,378,8,2020,2023
2082,Hair Dryer,Working,4/28/2025,2924,50,24,2021,2023
2082,Air Conditioner,Working,4/14/2025,2232,64,24,2021,2024
2082,Mini Fridge,Low performance,8/12/2024,4329,309,13,2021,2023
2082,Lamp,Unresponsive,8/22/2023,3440,665,5,2015,2017
2082,Coffee Maker,Working,8/15/2023,3818,671,6,2017,2019
2082,Heater,Working,5/21/2023,1823,758,2,2015,2018
2083,Heater,Leaking,7/29/2024,1571,323,4,2022,2024
2083,Television,Working,5/4/2025,703,43,13,2021,2024
2083,Air Conditioner,Working,3/2/2023,4807,837,5,2016,2018
2083,Lamp,Noisy,1/2/2023,1462,897,1,2020,2023
2083,Hair Dryer,Low performance,3/23/2023,2321,816,3,2016,2018
2083,Mini Fridge,Noisy,6/20/2024,1344,362,3,2015,2019
2083,Coffee Maker,Working,9/25/2023,4778,630,7,2018,2020
2084,Hair Dryer,Working,10/24/2024,641,235,3,2022,2025
2084,Mini Fridge,Leaking,10/23/2023,4813,603,8,2018,2021
2084,Television,Working,1/19/2023,3083,880,4,2024,2026
2084,Air Conditioner,Working,5/2/2025,2324,46,24,2014,2017
2084,Heater,Noisy,3/28/2025,2672,81,24,2019,2022
2084,Lamp,Working,3/23/2024,1741,450,4,2015,2017
2084,Coffee Maker,Working,12/9/2023,4442,555,9,2021,2024
2085,Heater,Unresponsive,4/11/2025,1784,67,24,2020,2023
2085,Coffee Maker,Working,2/1/2025,1903,135,16,2017,2021
2085,Television,Working,1/25/2024,4991,508,10,2018,2021
2085,Air Conditioner,Overheating,4/8/2024,1970,435,5,2019,2023
2085,Mini Fridge,Working,3/23/2024,591,451,1,2021,2023
2085,Lamp,Working,8/21/2024,1806,300,6,2014,2019
2085,Hair Dryer,Overheating,11/13/2024,895,216,4,2015,2019
2086,Hair Dryer,Overheating,8/25/2023,2224,661,3,2015,2017
2086,Heater,Working,10/26/2024,4260,233,18,2019,2021
2086,Mini Fridge,Working,9/17/2024,3781,272,14,2015,2017
2086,Air Conditioner,Flickering,3/20/2025,3944,89,24,2016,2018
2086,Lamp,Working,2/20/2024,3128,483,6,2018,2021
2086,Coffee Maker,Flickering,2/26/2025,2876,110,23,2017,2020
2086,Television,Overheating,1/10/2023,3761,888,4,2021,2023
2087,Television,Working,4/27/2025,906,50,15,2022,2025
2087,Coffee Maker,Working,3/12/2025,1890,97,20,2024,2029
2087,Lamp,Leaking,8/5/2024,3607,316,11,2021,2023
2087,Mini Fridge,Working,4/22/2025,2193,56,24,2020,2024
2087,Heater,Working,3/26/2025,2247,83,24,2018,2020
2087,Air Conditioner,Not Working,10/7/2024,3902,253,14,2016,2020
2087,Hair Dryer,Working,2/24/2025,1028,112,7,2018,2020
2088,Mini Fridge,Working,4/23/2023,4811,785,7,2019,2021
2088,Coffee Maker,Not Working,2/4/2025,4629,133,24,2021,2023
2088,Air Conditioner,Working,6/14/2024,1703,367,5,2021,2024
2088,Television,Working,3/10/2023,4908,830,6,2021,2023
2088,Lamp,Flickering,2/21/2023,682,847,1,2014,2017
2088,Hair Dryer,Working,6/16/2024,1424,366,4,2016,2020
2088,Heater,Working,4/29/2025,3302,49,24,2022,2027
2089,Lamp,Working,7/18/2024,3608,333,10,2020,2023
2089,Air Conditioner,Overheating,5/3/2023,2277,775,3,2022,2026
2089,Television,Working,5/28/2024,1538,385,3,2019,2021
2089,Heater,Low performance,3/26/2025,4413,83,24,2018,2023
2089,Mini Fridge,Working,3/26/2023,2840,813,3,2016,2019
2089,Coffee Maker,Working,7/30/2023,5046,688,7,2021,2025
2089,Hair Dryer,Low performance,5/1/2023,2495,778,3,2015,2017
2090,Television,Leaking,2/3/2024,1273,499,3,2024,2028
2090,Air Conditioner,Working,4/1/2023,2101,808,2,2014,2017
2090,Hair Dryer,Working,4/25/2024,1141,417,3,2016,2020
2090,Heater,Working,6/21/2024,4085,360,12,2022,2024
2090,Coffee Maker,Low performance,8/4/2023,4550,682,7,2024,2027
2090,Lamp,Working,11/30/2024,3222,199,16,2021,2023
2090,Mini Fridge,Working,4/14/2025,4498,63,24,2023,2026
2091,Mini Fridge,Working,3/17/2025,949,92,9,2015,2019
2091,Air Conditioner,Flickering,3/5/2025,3701,104,24,2020,2024
2091,Coffee Maker,Working,8/26/2024,2398,294,8,2021,2026
2091,Television,Overheating,9/28/2023,4309,628,7,2020,2023
2091,Hair Dryer,Working,10/30/2023,858,596,1,2020,2022
2091,Lamp,Working,3/26/2024,1004,447,2,2017,2021
2091,Heater,Noisy,6/16/2025,4262,1,24,2014,2017
2092,Hair Dryer,Flickering,8/4/2024,1103,317,4,2021,2026
2092,Lamp,Working,7/7/2023,1392,711,1,2022,2025
2092,Heater,Working,9/18/2024,641,271,3,2023,2026
2092,Television,Leaking,6/13/2024,4692,368,13,2024,2026
2092,Mini Fridge,Working,3/18/2025,2395,90,24,2017,2022
2092,Coffee Maker,Noisy,7/19/2024,2639,332,8,2018,2021
2092,Air Conditioner,Working,8/26/2024,2846,294,10,2020,2025
2093,Mini Fridge,Working,5/1/2023,4674,777,6,2021,2026
2093,Heater,Leaking,1/12/2024,2642,522,4,2016,2021
2093,Hair Dryer,Working,9/22/2023,4748,634,7,2022,2027
2093,Lamp,Working,10/24/2023,2962,602,5,2023,2028
2093,Coffee Maker,Leaking,2/12/2024,1923,491,5,2018,2023
2093,Television,Working,5/20/2023,2703,758,4,2019,2022
2093,Air Conditioner,Working,7/10/2024,957,341,3,2024,2027
2094,Lamp,Overheating,11/9/2024,4358,219,17,2022,2025
2094,Coffee Maker,Working,5/13/2025,2683,34,24,2021,2025
2094,Heater,Not Working,9/10/2024,3308,280,12,2021,2023
2094,Television,Working,5/8/2025,3070,40,24,2022,2025
2094,Mini Fridge,Working,3/7/2024,2887,466,5,2018,2022
2094,Air Conditioner,Unresponsive,8/6/2023,4225,680,6,2017,2020
2094,Hair Dryer,Working,10/21/2023,547,604,1,2023,2027
2095,Hair Dryer,Working,8/4/2023,2731,683,4,2021,2025
2095,Lamp,Leaking,9/2/2023,4353,653,7,2015,2018
2095,Coffee Maker,Working,12/15/2024,883,184,4,2024,2027
2095,Air Conditioner,Working,5/22/2025,3352,26,24,2023,2026
2095,Television,Leaking,2/20/2023,4599,848,6,2020,2022
2095,Mini Fridge,Working,7/26/2024,2052,326,7,2014,2017
2095,Heater,Working,3/8/2025,1512,100,11,2019,2022
2096,Lamp,Working,6/29/2023,2989,718,5,2018,2023
2096,Heater,Flickering,8/8/2024,1942,313,7,2015,2017
2096,Hair Dryer,Overheating,6/16/2023,2088,732,3,2023,2028
2096,Coffee Maker,Working,11/19/2024,2319,210,10,2017,2021
2096,Mini Fridge,Working,3/7/2025,2456,102,24,2022,2026
2096,Air Conditioner,Overheating,4/15/2025,3540,62,24,2021,2025
2096,Television,Working,3/16/2025,4603,92,24,2018,2021
2097,Mini Fridge,Working,8/3/2023,502,684,1,2016,2020
2097,Coffee Maker,Overheating,9/6/2024,2826,283,10,2021,2023
2097,Hair Dryer,Unresponsive,10/22/2023,1660,603,3,2020,2025
2097,Lamp,Working,7/31/2024,3357,320,11,2022,2024
2097,Air Conditioner,Working,2/21/2023,3664,847,4,2015,2017
2097,Heater,Not Working,10/22/2024,2641,237,11,2015,2017
2097,Television,Working,6/30/2024,3174,351,10,2021,2024
2098,Hair Dryer,Working,9/11/2023,1424,644,2,2017,2019
2098,Coffee Maker,Leaking,2/19/2025,946,118,11,2015,2018
2098,Mini Fridge,Overheating,1/3/2025,1108,164,6,2017,2020
2098,Heater,Working,1/5/2023,1343,894,1,2024,2027
2098,Television,Working,3/26/2024,809,448,1,2015,2020
2098,Lamp,Overheating,4/30/2023,3245,778,4,2018,2020
2098,Air Conditioner,Working,1/26/2024,2833,507,5,2019,2021
2099,Coffee Maker,Working,5/10/2025,2197,38,24,2024,2029
2099,Mini Fridge,Noisy,10/8/2023,1755,617,3,2014,2018
2099,Air Conditioner,Working,11/7/2024,3884,222,18,2021,2024
2099,Hair Dryer,Working,3/18/2024,1379,456,2,2014,2016
2099,Television,Overheating,12/17/2023,3605,547,7,2017,2022
2099,Lamp,Working,8/7/2023,3443,679,6,2015,2018
2099,Heater,Working,12/31/2024,4481,167,24,2020,2024
2100,Lamp,Low performance,4/3/2025,3629,75,24,2017,2021
2100,Television,Working,2/17/2025,2970,119,22,2020,2022
2100,Coffee Maker,Flickering,5/13/2023,2883,765,3,2015,2017
2100,Heater,Working,11/4/2024,4870,225,22,2019,2022
2100,Mini Fridge,Working,8/31/2024,4815,289,17,2021,2023
2100,Air Conditioner,Flickering,5/21/2023,1206,757,1,2020,2023
2100,Hair Dryer,Working,3/25/2023,4424,814,6,2014,2019
2101,Television,Working,2/7/2023,3476,861,4,2016,2019
2101,Air Conditioner,Not Working,10/7/2024,3752,252,16,2023,2026
2101,Mini Fridge,Working,1/17/2024,2624,517,5,2023,2025
2101,Hair Dryer,Working,8/9/2024,770,311,2,2017,2021
2101,Coffee Maker,Working,5/24/2024,1264,388,3,2014,2016
2101,Lamp,Leaking,6/2/2025,1894,15,24,2023,2025
2101,Heater,Working,8/31/2023,3220,656,5,2016,2021
2102,Heater,Not Working,5/22/2024,1689,391,4,2018,2020
2102,Hair Dryer,Working,4/6/2023,1774,803,2,2021,2024
2102,Coffee Maker,Leaking,1/20/2023,4541,878,5,2020,2024
2102,Mini Fridge,Low performance,5/11/2023,877,768,1,2020,2024
2102,Lamp,Working,2/7/2023,2296,860,2,2014,2018
2102,Television,Working,9/19/2024,1334,270,4,2017,2021
2102,Air Conditioner,Leaking,10/4/2024,2775,256,10,2016,2021
2103,Air Conditioner,Working,12/11/2024,1256,188,7,2015,2018
2103,Lamp,Working,1/16/2023,4352,882,5,2020,2022
2103,Television,Noisy,4/3/2025,2832,74,24,2018,2020
2103,Heater,Flickering,2/19/2024,4831,483,10,2024,2027
2103,Mini Fridge,Low performance,5/16/2024,2856,396,7,2024,2027
2103,Coffee Maker,Working,6/19/2023,3453,729,5,2021,2025
2104,Coffee Maker,Flickering,9/1/2024,2551,288,8,2019,2023
2104,Lamp,Working,6/1/2025,3960,16,24,2016,2018
2104,Television,Working,4/1/2023,4420,807,6,2021,2025
2104,Mini Fridge,Leaking,5/24/2023,4079,754,6,2018,2022
2104,Air Conditioner,Not Working,11/23/2023,3101,572,5,2015,2020
2104,Hair Dryer,Working,5/24/2025,1232,23,24,2018,2021
2104,Heater,Not Working,3/5/2024,744,469,2,2018,2023
2105,Lamp,Working,11/27/2023,2714,568,5,2024,2027
2105,Television,Leaking,3/14/2025,1522,94,23,2015,2019
2105,Air Conditioner,Working,4/26/2025,2809,52,24,2018,2023
2105,Heater,Working,9/26/2023,2264,629,4,2016,2021
2105,Mini Fridge,Low performance,4/8/2023,3202,800,4,2015,2017
2105,Coffee Maker,Overheating,11/25/2023,3676,569,6,2017,2021
2105,Hair Dryer,Working,1/27/2025,1374,141,8,2022,2024
2106,Hair Dryer,Working,1/2/2023,1983,897,3,2017,2022
2106,Mini Fridge,Working,8/1/2023,4030,685,6,2020,2022
2106,Coffee Maker,Overheating,9/9/2023,1866,647,2,2014,2017
2106,Television,Working,1/15/2023,2481,884,2,2016,2020
2106,Heater,Working,11/4/2024,1614,225,8,2024,2027
2106,Lamp,Unresponsive,5/23/2025,2224,25,24,2017,2022
2107,Hair Dryer,Working,6/16/2023,1441,732,2,2016,2021
2107,Coffee Maker,Working,9/13/2023,793,642,1,2022,2026
2107,Mini Fridge,Overheating,9/13/2024,3189,276,12,2023,2026
2107,Heater,Working,10/5/2023,1809,620,2,2015,2019
2107,Television,Working,3/20/2025,3642,89,24,2019,2022
2107,Lamp,Working,3/12/2024,4378,461,9,2022,2027
2108,Heater,Low performance,12/2/2023,4500,563,8,2022,2025
2108,Air Conditioner,Low performance,6/26/2024,907,356,3,2020,2024
2108,Television,Working,4/14/2023,4271,795,6,2015,2017
2108,Mini Fridge,Working,2/29/2024,3081,473,6,2014,2018
2108,Lamp,Working,1/10/2025,1611,158,11,2022,2026
2108,Hair Dryer,Flickering,3/16/2025,2629,93,23,2019,2023
2108,Coffee Maker,Flickering,4/6/2024,1006,437,2,2015,2017
2109,Television,Working,1/26/2023,2628,872,3,2016,2019
2109,Coffee Maker,Working,4/17/2023,2106,792,2,2022,2026
2109,Hair Dryer,Working,2/27/2025,2365,109,24,2019,2021
2109,Heater,Unresponsive,5/9/2024,1196,404,3,2019,2024
2109,Lamp,Working,8/11/2023,4467,676,7,2018,2022
2109,Air Conditioner,Working,6/11/2024,3920,371,10,2016,2021
2109,Mini Fridge,Unresponsive,3/23/2024,1629,450,4,2019,2022
2110,Lamp,Working,10/14/2023,2716,612,5,2018,2023
2110,Television,Working,7/2/2023,4616,715,6,2018,2020
2110,Hair Dryer,Flickering,7/3/2023,2373,715,4,2024,2027
2110,Heater,Working,10/23/2024,1255,236,5,2023,2027
2110,Coffee Maker,Noisy,6/3/2025,2806,13,24,2017,2020
2110,Air Conditioner,Working,5/7/2025,1144,40,24,2017,2021
2111,Mini Fridge,Working,1/2/2024,2177,531,4,2017,2020
2111,Lamp,Not Working,9/10/2024,2959,279,11,2015,2019
2111,Television,Working,5/2/2024,3790,410,10,2022,2027
2111,Hair Dryer,Working,10/3/2024,2072,257,9,2019,2022
2111,Air Conditioner,Low performance,8/5/2024,4463,315,14,2020,2022
2111,Coffee Maker,Unresponsive,4/15/2023,2820,793,4,2020,2024
2112,Television,Working,7/29/2024,1529,323,5,2022,2025
2112,Mini Fridge,Working,4/18/2024,2206,425,6,2015,2018
2112,Heater,Overheating,5/12/2025,756,36,15,2014,2017
2112,Hair Dryer,Working,3/21/2025,4092,87,23,2022,2025
2112,Air Conditioner,Working,1/16/2025,1449,151,10,2021,2024
2112,Coffee Maker,Noisy,12/16/2023,3379,548,6,2014,2016
2112,Lamp,Working,2/17/2023,4650,850,6,2023,2028
2113,Air Conditioner,Working,9/12/2023,1468,643,2,2014,2017
2113,Lamp,Noisy,12/12/2024,13331,186,24,2022,2026
2113,Heater,Working,1/31/2023,3178,867,4,2017,2019
2113,Coffee Maker,Working,12/14/2024,2899,185,15,2017,2022
2113,Mini Fridge,Low performance,4/19/2023,3982,790,5,2023,2028
2113,Television,Working,10/8/2023,1670,618,2,2023,2028
2113,Hair Dryer,Low performance,3/14/2025,2847,95,24,2022,2024
2114,Lamp,Working,6/5/2025,2618,11,24,2021,2023
2114,Hair Dryer,Working,8/31/2024,824,290,3,2020,2025
2114,Air Conditioner,Noisy,2/28/2025,1884,108,20,2023,2025
2114,Heater,Working,1/9/2024,4329,524,8,2017,2022
2114,Mini Fridge,Working,4/3/2023,3001,805,4,2019,2024
2114,Television,Leaking,6/7/2025,2728,9,23,2023,2025
2115,Television,Noisy,9/9/2023,930,646,1,2015,2018
2115,Air Conditioner,Working,10/27/2024,2055,232,10,2017,2020
2115,Lamp,Working,10/4/2024,1155,256,4,2016,2019
2115,Hair Dryer,Overheating,3/28/2023,1706,812,2,2014,2016
2115,Coffee Maker,Unresponsive,5/4/2025,1701,44,24,2022,2024
2115,Heater,Working,6/16/2023,3478,732,6,2021,2024
