Room Number,Appliance Type,Status,Last Maintenance Date,Usage Hours,Days Since Maintenance,Average_Daily_Usage,Device_Year,Warranty Year
2060,Hair Dryer,Working,2025-05-10,986,38,19,2015,2017
2060,Heater,Working,2024-03-31,2810,442,6,2020,2018
2060,Lamp,Flickering,2023-08-17,1012,670,1,2018,2027
2060,Television,Low performance,2023-06-26,2179,721,3,2023,2022
2060,Coffee Maker,Working,2024-07-13,4412,339,12,2021,2018
2060,Air Conditioner,Working,2024-08-13,4588,308,14,2016,2023
2061,Hair Dryer,Noisy,2024-01-24,4189,509,7,2017,2024
2061,Mini Fridge,Working,2025-05-30,792,17,24,2017,2020
2061,Television,Working,2025-06-05,3095,12,24,2015,2020
2061,Air Conditioner,Flickering,2023-10-29,2440,596,4,2019,2021
2061,Coffee Maker,Working,2024-04-18,4951,425,12,2024,2019
2061,Lamp,Working,2024-03-15,2082,459,5,2020,2023
2061,Heater,Flickering,2023-01-03,2857,895,4,2023,2027
2062,Hair Dryer,Working,2023-09-08,2814,647,5,2019,2025
2062,Lamp,Working,2023-02-13,579,855,1,2018,2020
2062,Coffee Maker,Leaking,2023-04-15,3551,793,5,2018,2018
2062,Television,Working,2024-01-23,3459,510,7,2016,2018
2062,Heater,Working,2023-03-25,2189,814,2,2018,2018
2062,Air Conditioner,Working,2023-06-14,3273,733,4,2021,2026
2062,Mini Fridge,Working,2024-03-08,4624,465,10,2024,2025
2063,Air Conditioner,Working,2024-12-06,4409,192,24,2017,2026
2063,Television,Overheating,2023-04-11,4655,798,5,2015,2024
2063,Heater,Working,2024-06-21,3915,361,10,2015,2026
2063,Lamp,Noisy,2025-03-01,3135,108,24,2023,2028
2063,Mini Fridge,Working,2024-06-09,3821,372,11,2021,2023
2063,Hair Dryer,Working,2025-06-08,2905,9,24,2014,2018
2063,Coffee Maker,Low performance,2024-07-09,2012,342,7,2023,2028
2064,Mini Fridge,Working,2023-12-13,943,551,2,2018,2019
2064,Heater,Not Working,2023-02-26,1304,841,2,2022,2025
2064,Hair Dryer,Working,2024-03-22,4293,452,10,2024,2027
2064,Lamp,Working,2024-11-01,2815,227,13,2016,2024
2064,Air Conditioner,Working,2024-10-05,3424,254,13,2020,2024
2064,Coffee Maker,Working,2025-02-19,946,118,11,2015,2018
2064,Television,Working,2023-01-23,4421,875,4,2014,2023
2065,Lamp,Working,2023-01-11,4667,887,5,2018,2019
2065,Television,Working,2024-10-20,2533,240,12,2020,2023
2065,Hair Dryer,Unresponsive,2023-03-01,4816,839,6,2022,2026
2065,Heater,Working,2024-01-09,1635,525,3,2024,2020
2065,Air Conditioner,Working,2024-10-04,3023,255,11,2021,2023
2065,Mini Fridge,Not Working,2025-01-27,2277,140,16,2023,2027
2065,Coffee Maker,Working,2024-02-09,1084,493,3,2020,2025
2066,Mini Fridge,Working,2023-09-30,1966,625,3,2015,2020
2066,Hair Dryer,Flickering,2025-05-14,697,33,24,2024,2020
2066,Heater,Working,2023-05-21,3091,757,4,2019,2019
2066,Lamp,Working,2024-09-09,4678,281,16,2014,2022
2066,Coffee Maker,Overheating,2025-03-12,863,97,11,2018,2020
2066,Television,Working,2025-01-13,5147,154,23,2018,2018
2066,Air Conditioner,Working,2023-07-30,2020,687,3,2024,2021
2067,Television,Working,2024-11-02,2791,227,11,2019,2023
2067,Lamp,Unresponsive,2023-11-30,1924,565,3,2019,2020
2067,Mini Fridge,Working,2024-01-30,3576,504,7,2022,2017
2067,Hair Dryer,Low performance,2023-01-11,4391,887,5,2023,2021
2067,Coffee Maker,Unresponsive,2025-01-06,4706,162,24,2021,2018
2067,Air Conditioner,Working,2024-10-15,4589,244,20,2019,2020
2067,Heater,Working,2023-10-03,800,623,2,2022,2025
2068,Air Conditioner,Working,2023-01-22,4010,877,5,2022,2023
2068,Heater,Unresponsive,2025-06-09,1206,7,24,2023,2021
2068,Hair Dryer,Working,2025-02-12,3253,124,24,2016,2017
2068,Coffee Maker,Working,2023-07-23,4702,694,7,2022,2027
2068,Television,Noisy,2024-07-07,2255,344,7,2018,2021
2068,Lamp,Working,2023-04-25,3843,784,5,2014,2022
2068,Mini Fridge,Working,2025-05-13,2683,34,24,2021,2020
2069,Lamp,Not Working,2025-05-03,3208,44,24,2022,2021
2069,Television,Working,2025-01-03,2896,165,18,2016,2025
2069,Mini Fridge,Working,2023-06-21,2763,727,4,2023,2022
2069,Coffee Maker,Unresponsive,2024-09-17,4352,272,16,2017,2020
2069,Hair Dryer,Working,2025-03-31,2802,77,24,2015,2022
2069,Air Conditioner,Working,2025-02-27,2492,110,22,2021,2025
2069,Heater,Flickering,2024-12-05,2058,193,12,2017,2025
2070,Coffee Maker,Working,2024-03-20,4763,454,10,2022,2024
2070,Mini Fridge,Working,2025-04-16,3573,61,24,2015,2026
2070,Air Conditioner,Unresponsive,2023-01-29,4561,869,5,2014,2020
2070,Lamp,Noisy,2024-12-03,940,196,4,2017,2025
2070,Heater,Working,2024-01-08,3458,526,7,2016,2026
2070,Television,Working,2024-06-03,3236,378,8,2021,2019
2071,Heater,Unresponsive,2023-10-13,3910,613,7,2018,2024
2071,Coffee Maker,Working,2024-01-26,4001,507,8,2022,2028
2071,Lamp,Working,2024-06-05,4638,377,12,2015,2020
2071,Television,Working,2024-12-27,2520,171,16,2016,2019
2071,Air Conditioner,Working,2023-06-04,1752,743,3,2022,2023
2071,Mini Fridge,Overheating,2024-06-13,1170,369,3,2023,2020
2071,Hair Dryer,Working,2023-02-11,626,857,1,2023,2022
2072,Hair Dryer,Working,2023-01-28,1966,870,3,2016,2025
2072,Heater,Working,2023-01-28,1197,871,1,2018,2018
2072,Television,Unresponsive,2025-03-10,3759,99,24,2015,2029
2072,Coffee Maker,Working,2024-01-25,1811,509,4,2018,2024
2072,Mini Fridge,Working,2024-10-17,3512,243,15,2016,2026
2072,Lamp,Leaking,2024-08-07,3576,313,11,2015,2018
2072,Air Conditioner,Unresponsive,2023-04-21,2740,788,3,2020,2016
2073,Lamp,Flickering,2024-02-13,2881,489,6,2023,2024
2073,Hair Dryer,Working,2023-08-28,2434,659,3,2014,2016
2073,Mini Fridge,Unresponsive,2023-07-17,1667,700,2,2014,2019
2073,Air Conditioner,Working,2024-03-15,3531,458,9,2024,2026
2073,Television,Noisy,2024-09-27,3240,262,13,2023,2021
2073,Coffee Maker,Overheating,2024-04-07,2074,436,4,2022,2026
2073,Heater,Working,2024-01-18,2970,516,6,2017,2020
2074,Television,Working,2023-09-14,1436,641,2,2014,2017
2074,Heater,Overheating,2025-05-25,4178,23,23,2015,2016
2074,Hair Dryer,Working,2023-11-17,3126,577,6,2014,2028
2074,Lamp,Working,2024-08-24,2773,297,9,2020,2018
2074,Mini Fridge,Noisy,2024-08-10,2378,310,8,2022,2024
2074,Air Conditioner,Overheating,2024-06-21,2766,361,8,2023,2020
2074,Coffee Maker,Working,2024-01-07,3103,527,6,2016,2026
2075,Air Conditioner,Working,2023-04-22,2716,786,4,2020,2019
2075,Mini Fridge,Noisy,2024-03-30,4571,444,10,2014,2026
2075,Coffee Maker,Working,2024-02-19,4287,483,9,2018,2022
2075,Television,Working,2023-02-10,3493,858,4,2021,2024
2075,Lamp,Overheating,2024-06-05,1178,377,3,2015,2022
2075,Heater,Working,2025-04-29,3944,49,24,2016,2022
2075,Hair Dryer,Working,2024-09-26,1442,263,6,2019,2019
2076,Heater,Overheating,2025-05-18,1489,30,24,2023,2023
2076,Mini Fridge,Working,2024-08-22,4844,298,18,2024,2020
2076,Hair Dryer,Working,2024-01-09,1252,524,2,2021,2023
2076,Television,Not Working,2024-03-05,744,469,2,2018,2023
2076,Air Conditioner,Working,2025-04-18,1886,59,21,2014,2022
2076,Lamp,Working,2024-11-10,3685,218,15,2016,2019
2076,Coffee Maker,Not Working,2024-10-07,3752,252,16,2023,2020
2077,Heater,Leaking,2023-03-16,3125,823,3,2018,2024
2077,Hair Dryer,Working,2023-06-21,1048,727,2,2016,2024
2077,Coffee Maker,Working,2024-06-02,4931,379,12,2019,2018
2077,Mini Fridge,Working,2025-04-28,2924,50,24,2021,2020
2077,Lamp,Unresponsive,2024-04-29,3887,414,9,2019,2023
2077,Air Conditioner,Working,2023-04-30,4409,778,6,2022,2026
2077,Television,Working,2023-12-27,1247,538,3,2024,2021
2078,Hair Dryer,Leaking,2023-01-17,1982,881,3,2023,2023
2078,Air Conditioner,Working,2023-04-30,1481,779,2,2018,2019
2078,Mini Fridge,Not Working,2024-08-18,2117,303,8,2022,2019
2078,Heater,Working,2024-11-30,1416,198,7,2015,2028
2078,Lamp,Working,2023-01-02,3359,897,5,2015,2020
2078,Coffee Maker,Overheating,2024-11-12,3002,216,15,2017,2022
2078,Television,Working,2024-02-27,4144,475,9,2019,2029
2079,Heater,Working,2023-05-29,3802,750,5,2024,2020
2079,Television,Leaking,2024-05-02,2191,410,5,2022,2022
2079,Air Conditioner,Working,2025-03-12,939,97,8,2021,2022
2079,Coffee Maker,Working,2023-03-12,1277,827,2,2023,2018
2079,Lamp,Not Working,2024-03-30,2828,443,7,2019,2019
2079,Mini Fridge,Not Working,2024-12-03,3633,196,19,2023,2019
2079,Hair Dryer,Working,2023-12-02,3989,562,7,2021,2016
2080,Lamp,Unresponsive,2023-09-14,3577,642,6,2014,2028
2080,Mini Fridge,Working,2025-03-31,4881,77,24,2014,2028
2080,Heater,Working,2025-02-19,3307,118,23,2015,2019
2080,Television,Leaking,2024-06-03,4157,379,11,2018,2026
2080,Air Conditioner,Working,2024-07-21,2501,331,7,2024,2019
2080,Hair Dryer,Low performance,2023-11-18,1144,577,2,2015,2023
2080,Coffee Maker,Working,2024-12-12,1708,186,8,2015,2021
2081,Lamp,Working,2024-10-26,1064,233,5,2019,2023
2081,Heater,Flickering,2025-03-31,4074,77,24,2014,2018
2081,Coffee Maker,Noisy,2024-09-19,4961,271,17,2016,2022
2081,Television,Working,2024-02-27,3859,475,8,2015,2018
2081,Mini Fridge,Working,2024-05-26,3262,386,8,2024,2019
2081,Air Conditioner,Working,2024-09-10,3308,280,12,2021,2027
2081,Hair Dryer,Not Working,2023-07-26,2179,692,3,2016,2018
2082,Television,Working,2025-01-21,1305,147,9,2016,2023
2082,Hair Dryer,Not Working,2025-02-23,3407,113,24,2017,2023
2082,Air Conditioner,Working,2023-11-16,5056,578,9,2020,2024
2082,Mini Fridge,Working,2024-01-23,3324,511,7,2020,2023
2082,Lamp,Flickering,2023-11-06,2756,589,5,2021,2017
2082,Coffee Maker,Flickering,2024-03-29,981,444,2,2014,2019
2082,Heater,Working,2023-12-10,2442,555,4,2022,2018
2083,Heater,Working,2024-07-26,469,325,2,2014,2024
2083,Television,Noisy,2023-07-01,2558,716,4,2020,2024
2083,Air Conditioner,Working,2023-10-18,594,607,1,2015,2018
2083,Lamp,Noisy,2024-04-25,1141,417,3,2016,2023
2083,Hair Dryer,Working,2023-11-03,1038,591,2,2022,2018
2083,Mini Fridge,Working,2023-11-20,4843,575,8,2017,2019
2083,Coffee Maker,Overheating,2025-01-03,1108,164,6,2017,2020
2084,Hair Dryer,Working,2023-07-30,2721,688,4,2024,2025
2084,Mini Fridge,Working,2023-12-02,1409,563,3,2023,2021
2084,Television,Working,2023-10-05,1210,620,2,2018,2026
2084,Air Conditioner,Working,2023-04-10,4615,799,6,2017,2017
2084,Heater,Working,2023-03-27,1442,812,2,2022,2022
2084,Lamp,Working,2025-01-12,1234,156,9,2019,2017
2084,Coffee Maker,Flickering,2023-01-22,2954,876,3,2017,2024
2085,Heater,Working,2025-04-27,2019,50,24,2016,2023
2085,Coffee Maker,Working,2023-03-25,1126,814,2,2020,2021
2085,Television,Noisy,2024-01-31,1205,503,3,2017,2021
2085,Air Conditioner,Working,2023-07-27,1672,690,3,2014,2023
2085,Mini Fridge,Unresponsive,2025-02-10,1790,126,11,2024,2023
2085,Lamp,Working,2024-09-28,1174,262,4,2018,2019
2085,Hair Dryer,Working,2023-01-05,1343,894,1,2024,2019
2086,Hair Dryer,Flickering,2024-11-08,2652,221,13,2023,2017
2086,Heater,Low performance,2024-07-03,1340,349,4,2018,2021
2086,Mini Fridge,Working,2024-08-21,899,300,4,2023,2017
2086,Air Conditioner,Working,2024-12-08,1606,191,10,2020,2018
2086,Lamp,Not Working,2023-03-01,2901,839,4,2024,2021
2086,Coffee Maker,Leaking,2023-03-04,4383,836,5,2017,2020
2086,Television,Leaking,2025-05-10,4470,38,24,2017,2023
2087,Television,Working,2024-10-28,738,232,3,2020,2025
2087,Coffee Maker,Working,2024-07-23,1511,329,5,2017,2029
2087,Lamp,Overheating,2024-01-05,1939,529,4,2024,2023
2087,Mini Fridge,Working,2025-03-02,1643,106,16,2016,2024
2087,Heater,Working,2023-06-22,4508,725,6,2020,2020
2087,Air Conditioner,Overheating,2023-04-12,3592,797,4,2020,2020
2087,Hair Dryer,Working,2023-07-02,2273,716,3,2022,2020
2088,Mini Fridge,Working,2023-12-05,3954,559,8,2019,2021
2088,Coffee Maker,Noisy,2025-02-17,4064,119,23,2023,2023
2088,Air Conditioner,Working,2023-12-10,3925,555,7,2021,2024
2088,Television,Overheating,2023-07-15,1912,703,3,2021,2023
2088,Lamp,Working,2024-09-08,4284,281,14,2021,2017
2088,Hair Dryer,Working,2024-04-23,2298,419,6,2016,2020
2088,Heater,Low performance,2024-01-07,3666,527,7,2019,2027
2089,Lamp,Working,2024-04-14,679,429,1,2014,2023
2089,Air Conditioner,Working,2025-02-23,2851,114,23,2024,2026
2089,Television,Overheating,2024-07-18,3279,333,9,2018,2021
2089,Heater,Working,2023-03-31,1010,808,2,2022,2023
2089,Mini Fridge,Low performance,2024-06-25,2042,357,5,2018,2019
2089,Coffee Maker,Working,2024-08-17,4990,303,18,2015,2025
2089,Hair Dryer,Working,2023-06-10,513,737,1,2023,2017
2090,Television,Not Working,2025-04-09,2242,68,24,2023,2028
2090,Air Conditioner,Working,2023-10-02,1923,624,4,2014,2017
2090,Hair Dryer,Working,2023-11-25,3547,570,7,2015,2020
2090,Heater,Flickering,2023-05-24,1252,754,2,2017,2024
2090,Coffee Maker,Working,2024-08-20,2674,301,9,2024,2027
2090,Lamp,Leaking,2023-06-26,3830,721,6,2023,2023
2090,Mini Fridge,Working,2023-04-07,3252,801,4,2015,2026
2091,Mini Fridge,Overheating,2023-08-12,3608,674,5,2017,2019
2091,Air Conditioner,Working,2024-10-26,4260,233,18,2019,2024
2091,Coffee Maker,Working,2024-03-16,4918,457,11,2016,2026
2091,Television,Flickering,2023-10-14,2784,611,4,2018,2023
2091,Hair Dryer,Working,2024-02-04,3608,499,8,2020,2022
2091,Lamp,Working,2025-02-27,2365,109,24,2019,2021
2091,Heater,Low performance,2023-10-06,3186,619,5,2019,2017
2092,Hair Dryer,Working,2024-10-20,2395,239,11,2019,2026
2092,Lamp,Leaking,2023-11-11,2227,584,3,2023,2025
2092,Heater,Working,2024-09-04,2211,286,8,2020,2026
2092,Television,Working,2023-05-02,3831,777,5,2023,2026
2092,Mini Fridge,Working,2024-05-30,1975,383,5,2016,2022
2092,Coffee Maker,Noisy,2023-12-04,3477,561,6,2024,2021
2092,Air Conditioner,Working,2023-03-23,2843,817,3,2023,2025
2093,Mini Fridge,Working,2024-11-27,3793,202,19,2023,2026
2093,Heater,Unresponsive,2024-05-31,2815,382,7,2023,2021
2093,Hair Dryer,Working,2025-01-28,3031,140,24,2022,2027
2093,Lamp,Working,2023-06-26,2907,722,4,2015,2028
2093,Coffee Maker,Working,2023-03-19,2426,821,3,2019,2023
2093,Television,Leaking,2024-12-12,591,187,3,2018,2022
2093,Air Conditioner,Working,2024-10-09,3210,250,13,2018,2027
2094,Lamp,Working,2025-02-18,3817,118,24,2021,2025
2094,Coffee Maker,Flickering,2024-12-16,1170,182,8,2023,2025
2094,Heater,Low performance,2023-07-13,2661,705,4,2019,2023
2094,Television,Working,2024-01-03,2772,530,5,2021,2025
2094,Mini Fridge,Working,2024-07-26,2280,325,7,2019,2022
2094,Air Conditioner,Not Working,2024-06-24,3977,357,11,2024,2020
2094,Hair Dryer,Noisy,2023-06-26,2463,722,3,2014,2027
2095,Hair Dryer,Working,2024-04-02,2350,440,5,2024,2025
2095,Lamp,Working,2024-02-08,1399,494,3,2020,2018
2095,Coffee Maker,Low performance,2024-03-14,1939,459,4,2019,2027
2095,Air Conditioner,Noisy,2024-04-16,3886,427,9,2017,2026
2095,Television,Working,2023-10-23,2778,602,4,2024,2022
2095,Mini Fridge,Working,2025-05-23,2692,24,24,2017,2017
2095,Heater,Noisy,2025-06-02,628,15,24,2019,2022
2096,Lamp,Working,2024-03-17,4262,457,9,2022,2023
2096,Heater,Working,2025-03-24,1234,85,16,2015,2017
2096,Hair Dryer,Working,2024-12-07,977,192,4,2019,2028
2096,Coffee Maker,Low performance,2023-02-12,2806,856,3,2024,2021
2096,Mini Fridge,Working,2024-07-14,4798,338,14,2015,2026
2096,Air Conditioner,Working,2024-11-26,1720,203,8,2023,2025
2096,Television,Working,2023-11-13,3707,582,7,2016,2021
2097,Mini Fridge,Not Working,2023-03-11,2574,828,4,2016,2020
2097,Coffee Maker,Working,2024-09-17,3781,272,14,2015,2023
2097,Hair Dryer,Working,2023-06-10,2803,738,5,2014,2025
2097,Lamp,Leaking,2025-04-14,4899,63,24,2022,2024
2097,Air Conditioner,Working,2023-11-07,2778,587,5,2024,2017
2097,Heater,Working,2024-05-09,1196,404,3,2019,2017
2097,Television,Working,2023-06-18,15362,730,21,2014,2024
2098,Hair Dryer,Overheating,2023-01-17,958,881,1,2016,2019
2098,Coffee Maker,Not Working,2024-01-16,4985,517,9,2014,2018
2098,Mini Fridge,Working,2023-09-01,1932,655,3,2022,2020
2098,Heater,Working,2023-03-28,1420,812,2,2024,2027
2098,Television,Flickering,2025-01-05,954,163,6,2014,2020
2098,Lamp,Working,2024-12-26,1756,173,10,2015,2020
2098,Air Conditioner,Working,2023-08-27,9858,660,15,2016,2021
2099,Coffee Maker,Overheating,2025-05-13,3463,35,24,2022,2029
2099,Mini Fridge,Working,2025-03-17,1081,92,13,2020,2018
2099,Air Conditioner,Working,2023-03-11,1179,829,1,2017,2024
2099,Hair Dryer,Flickering,2025-03-20,3944,89,24,2016,2016
2099,Television,Working,2023-04-30,675,778,1,2024,2022
2099,Lamp,Working,2023-07-23,843,695,2,2016,2018
2099,Heater,Working,2024-08-29,1341,291,5,2023,2024
2100,Lamp,Not Working,2024-01-07,693,527,1,2022,2021
2100,Television,Working,2023-07-24,3187,694,5,2024,2022
2100,Coffee Maker,Flickering,2024-09-01,1253,288,4,2024,2017
2100,Heater,Working,2023-10-06,3560,620,5,2023,2022
2100,Mini Fridge,Working,2025-06-16,2326,1,24,2015,2023
2100,Air Conditioner,Unresponsive,2023-10-18,3346,607,5,2023,2023
2100,Hair Dryer,Noisy,2023-12-19,4730,546,8,2016,2019
2101,Television,Working,2024-04-12,2041,431,5,2020,2019
2101,Air Conditioner,Working,2024-04-07,3961,436,9,2017,2026
2101,Mini Fridge,Not Working,2024-10-15,3157,245,12,2017,2025
2101,Hair Dryer,Overheating,2024-10-29,4888,230,21,2018,2021
2101,Coffee Maker,Working,2024-03-18,2360,456,5,2022,2016
2101,Lamp,Working,2024-05-20,1319,392,4,2017,2025
2101,Heater,Not Working,2024-07-31,3479,321,10,2019,2021
2102,Heater,Low performance,2025-04-12,1845,65,23,2014,2020
2102,Hair Dryer,Working,2023-04-23,4684,785,6,2016,2024
2102,Coffee Maker,Working,2024-09-04,808,285,3,2014,2024
2102,Mini Fridge,Low performance,2025-03-04,379,105,6,2018,2024
2102,Lamp,Working,2023-09-09,2938,647,4,2021,2018
2102,Television,Working,2024-12-28,1908,170,12,2022,2021
2102,Air Conditioner,Low performance,2023-05-03,4002,775,5,2024,2021
2103,Air Conditioner,Unresponsive,2023-05-23,4547,755,6,2015,2018
2103,Lamp,Working,2023-03-09,1206,831,1,2020,2022
2103,Television,Working,2025-01-01,2734,167,15,2019,2020
2103,Heater,Low performance,2024-07-07,3804,344,11,2017,2027
2103,Mini Fridge,Working,2024-12-02,1581,196,7,2024,2027
2103,Coffee Maker,Working,2023-02-10,4427,858,5,2014,2025
2104,Coffee Maker,Working,2023-10-29,2811,597,5,2022,2023
2104,Lamp,Overheating,2024-03-24,2237,450,5,2014,2018
2104,Television,Not Working,2023-09-12,2657,643,3,2023,2025
2104,Mini Fridge,Working,2024-08-02,1908,318,6,2024,2022
2104,Air Conditioner,Working,2023-11-27,4868,567,9,2020,2020
2104,Hair Dryer,Leaking,2025-02-21,2484,115,24,2023,2021
2104,Heater,Low performance,2024-01-17,2624,517,5,2023,2023
2105,Lamp,Working,2023-04-29,1306,780,2,2018,2027
2105,Television,Working,2023-02-07,2668,860,3,2016,2019
2105,Air Conditioner,Flickering,2023-03-29,4405,810,5,2019,2023
2105,Heater,Working,2023-08-28,2447,658,4,2015,2021
2105,Mini Fridge,Working,2024-06-07,1200,374,3,2014,2017
2105,Coffee Maker,Not Working,2023-04-06,3848,802,5,2023,2021
2105,Hair Dryer,Working,2023-12-23,4012,541,7,2024,2024
2106,Hair Dryer,Working,2023-08-31,3354,655,5,2016,2022
2106,Mini Fridge,Low performance,2023-10-08,1800,617,3,2014,2022
2106,Coffee Maker,Working,2024-04-12,2841,431,6,2017,2017
2106,Television,Working,2024-11-27,621,202,3,2019,2020
2106,Heater,Working,2024-09-12,3647,278,14,2017,2027
2106,Lamp,Not Working,2023-05-16,4770,763,6,2016,2022
2107,Hair Dryer,Low performance,2024-04-27,789,416,1,2018,2021
2107,Coffee Maker,Working,2023-01-13,1424,885,2,2015,2026
2107,Mini Fridge,Low performance,2025-06-08,1328,9,24,2023,2026
2107,Heater,Working,2024-02-06,1889,496,5,2022,2019
2107,Television,Working,2024-05-01,1642,412,4,2015,2022
2107,Lamp,Working,2024-05-03,2563,409,7,2021,2027
2108,Heater,Working,2025-06-04,3967,12,24,2017,2025
2108,Air Conditioner,Working,2024-04-13,947,430,2,2015,2024
2108,Television,Noisy,2023-12-16,2882,549,5,2014,2017
2108,Mini Fridge,Working,2024-07-27,3280,325,11,2020,2018
2108,Lamp,Working,2024-10-06,3931,253,17,2021,2026
2108,Hair Dryer,Working,2023-03-08,1042,832,1,2015,2023
2108,Coffee Maker,Low performance,2024-12-27,3972,171,23,2017,2017
2109,Television,Working,2024-03-06,2093,467,4,2017,2019
2109,Coffee Maker,Working,2023-01-11,2862,888,4,2017,2026
2109,Hair Dryer,Working,2024-12-30,4038,169,24,2024,2021
2109,Heater,Working,2023-09-18,4893,637,8,2015,2024
2109,Lamp,Low performance,2024-02-04,3066,499,6,2017,2022
2109,Air Conditioner,Working,2023-05-21,2195,757,3,2024,2021
2109,Mini Fridge,Working,2024-10-15,4699,244,18,2014,2022
2110,Lamp,Leaking,2024-02-26,4367,476,9,2022,2023
2110,Television,Working,2025-06-13,2627,4,24,2017,2020
2110,Hair Dryer,Leaking,2024-08-13,4562,307,15,2017,2027
2110,Heater,Working,2023-07-16,4427,701,6,2015,2027
2110,Coffee Maker,Working,2023-09-06,3596,649,6,2014,2020
2110,Air Conditioner,Overheating,2023-06-13,766,734,1,2019,2021
2111,Mini Fridge,Working,2024-09-01,2778,288,10,2019,2020
2111,Lamp,Unresponsive,2023-10-07,1155,619,1,2019,2019
2111,Television,Working,2025-05-17,1866,31,24,2014,2027
2111,Hair Dryer,Working,2023-02-13,2880,855,4,2022,2022
2111,Air Conditioner,Flickering,2023-06-21,3830,727,5,2020,2022
2111,Coffee Maker,Working,2023-10-03,1731,623,3,2021,2024
2112,Television,Working,2023-08-06,2759,680,3,2016,2025
2112,Mini Fridge,Flickering,2024-10-15,2247,245,10,2014,2018
2112,Heater,Working,2025-02-01,955,135,8,2022,2017
2112,Hair Dryer,Working,2024-06-03,4790,378,13,2020,2025
2112,Air Conditioner,Leaking,2024-07-28,2615,324,8,2022,2024
2112,Coffee Maker,Working,2024-03-29,3729,445,8,2020,2016
2112,Lamp,Noisy,2023-11-01,3692,594,6,2021,2028
2113,Air Conditioner,Working,2023-07-18,1681,699,2,2018,2017
2113,Lamp,Unresponsive,2024-07-27,3410,325,11,2017,2026
2113,Heater,Working,2024-11-29,3850,200,19,2018,2019
2113,Coffee Maker,Working,2023-03-21,2321,818,3,2015,2022
